t,(Var=C2) C2,(Var=CP) CP,(Var=CT) CT,(Var=EmptySet) EmptySet,(Var=J_Reaction1) J_Reaction1,(Var=J_Reaction2) J_Reaction2,(Var=J_Reaction3) J_Reaction3,(Var=J_Reaction4) J_Reaction4,(Var=J_Reaction5) J_Reaction5,(Var=J_Reaction6) J_Reaction6,(Var=J_Reaction7) J_Reaction7,(Var=J_Reaction8) J_Reaction8,(Var=J_Reaction9) J_Reaction9,(Var=M) M,(Var=pM) pM,(Var=Y) Y,(Var=YP) YP
837,946,945521.86028931,1000000,0,3911.183118355,946000000,946000000,14999.0722052098,0,15000,0,24859.390780599,1029.8195358408,3911.183118355,49621.4308097829,79.3163692726,41432.317967665
838,935,934965.644017291,1000000,0,2269.7880162552,935000000,935000000,14998.9097208056,0,15000,0,15864.6465862607,1170.2704045728,2269.7880162552,61829.6000399311,80.2110206764,26441.0776437678
839,924,923500.467869393,1000000,0,1692.1626684418,924000000,924000000,14998.8314077954,0,15000,0,10147.0114954825,1367.9904357961,1692.1626684418,73883.8672888396,81.2064093611,16911.6858258041
840,907,907260.02706026,1000000,0,1588.6754014707,907000000,907000000,14998.7795968739,0,15000,0,5724.7020435862,1665.3905223123,1588.6754014707,90244.035909137,82.6597620832,9541.1700726437
841,890,889701.73742797,1000000,0,1792.9332609294,890000000,890000000,14998.7502212786,0,15000,0,3518.5489635836,1999.3508655961,1792.9332609294,107615.625767547,84.2908898022,5864.2482726393
843,867,867063.613400334,1000000,0,2200.1182285094,867000000,867000000,14998.724659329,0,15000,0,2550.4548776769,2450.799855951,2200.1182285094,129869.202544853,86.4914893644,4250.7581294616
845,842,842253.39912427,1000000,0,2713.5600598688,842000000,842000000,14998.7026265299,0,15000,0,2518.2342395375,2979.8006682994,2713.5600598688,154190.784690904,89.039133841,4197.0570658959
847,816,815648.253751215,1000000,0,3320.8041354781,816000000,816000000,14998.6849714677,0,15000,0,2932.0128929993,3601.6013591651,3320.8041354781,180215.290527085,91.9433401744,4886.6881549989
850,782,782057.322164771,1000000,0,4199.8818243064,782000000,782000000,14998.6772127886,0,15000,0,3720.9755543944,4509.4480930806,4199.8818243064,212960.734478089,95.8924415622,6201.6259239906
855,738,737788.550112349,1000000,0,5717.6487181739,738000000,738000000,14998.7224600905,0,15000,0,5124.2132221188,6108.5969899541,5717.6487181739,255756.006892444,101.6464843335,8540.3553701979
859,700,700391.542242835,1000000,0,7888.6712651653,700000000,700000000,14998.9135724411,0,15000,0,7032.2172575356,8498.2329492739,7888.6712651653,291019.387053983,107.0752048519,11720.3620958927
863,681,680866.60116076,1000000,0,10637.3229538061,681000000,681000000,14999.2937164753,0,15000,0,9202.657675398,11810.091979246,10637.3229538061,307815.198642594,110.1485495904,15337.76279233
865,675,675099.392719617,1000000,0,14076.775036358,675000000,675000000,14999.8451411401,0,15000,0,11494.5812088987,16645.0636648815,14076.775036358,310148.718773611,111.0936056446,19157.6353481645
866,676,676362.700711097,1000000,0,18683.2916254399,676000000,676000000,15000.5961216686,0,15000,0,13965.0637857158,24595.2989435174,18683.2916254399,304277.626283146,110.8916569904,23275.1063095263
867,682,681726.704261983,1000000,0,26050.8872762205,682000000,682000000,15001.7645801448,0,15000,0,17029.8310825664,40861.3969258932,26050.8872762205,291540.6557177,110.0277023502,28383.0518042773
867,690,689647.579296689,1000000,0,37650.2837631001,690000000,690000000,15003.5288785817,0,15000,0,20695.035620656,74302.3490392272,37650.2837631001,272012.451733291,108.7767820042,34491.7260344267
867,702,702230.468346119,1000000,0,61843.5699732434,702000000,702000000,15007.0155644735,0,15000,0,26360.000155585,166169.735750487,61843.5699732434,235223.669415615,106.8524953056,43933.3335926416
868,717,716925.661440658,1000000,0,98777.4049331573,717000000,717000000,15012.0131500958,0,15000,0,33165.0694127705,325717.687682059,98777.4049331573,183579.909271247,104.6971391701,55275.1156879508
868,736,735740.145388913,1000000,0,148093.896283214,736000000,736000000,15018.192356501,0,15000,0,42115.8135752183,457763.843772575,148093.896283214,115430.070221839,102.0617975696,70193.0226253638
868,758,757892.114103161,1000000,0,184971.344647601,758000000,758000000,15022.1154742418,0,15000,0,52629.8190971506,348226.754937661,184971.344647601,56378.464333733,99.1045769886,87716.3651619176
868,784,783366.368330695,1000000,0,192781.880222406,784000000,783000000,15021.8234571845,0,15000,0,64163.3616127304,154733.905695472,192781.880222406,23068.1924742326,95.879936033,106938.936021217
868,808,808280.99274794,1000000,0,180260.980123108,808000000,808000000,15019.1063254727,0,15000,0,74403.9848255804,62480.192161462,180260.980123108,10649.5660401833,92.9077045002,124006.641375967
868,835,835342.179954639,1000000,0,157767.263169217,835000000,835000000,15015.4599022687,0,15000,0,83867.5418074751,27237.4128403123,157767.263169217,6055.0570714056,89.8761026474,139779.236345792
869,858,857370.727603849,1000000,0,136756.738954851,858000000,857000000,15012.5120599325,0,15000,0,89878.0672738913,16973.0198406636,136756.738954851,5015.02607846,87.5497120242,149796.778789819
869,876,876073.019645358,1000000,0,117972.718855126,876000000,876000000,15010.1309362808,0,15000,0,93416.3331831719,12812.7908908554,117972.718855126,5078.0706099067,85.6671224869,155693.88863862
869,899,898759.55457853,1000000,0,94293.5920738363,899000000,899000000,15007.4091264968,0,15000,0,95088.7818476178,9788.2680168663,94293.5920738363,6047.9995785861,83.4895665367,158481.303079363
869,922,921951.858092939,1000000,0,68765.3215201289,922000000,922000000,15004.773004946,0,15000,0,92289.3031639924,7266.8769484652,68765.3215201289,8360.7998171628,81.3750353298,153815.505273321
870,944,944378.996444762,1000000,0,40931.3313128195,944000000,944000000,15002.1956294418,0,15000,0,80680.6786393663,4392.5331638038,40931.3313128195,13745.2523405094,79.4288928805,134467.797732277
871,956,956059.886606488,1000000,0,18841.0471074284,956000000,956000000,15000.3221113894,0,15000,0,59115.8447602279,1977.2457390966,18841.0471074284,24142.9875622497,78.4486532775,98526.4079337132
872,954,954431.311742738,1000000,0,8729.3104221727,954000000,954000000,14999.4876152656,0,15000,0,40276.5417344816,1138.1322447502,8729.3104221727,35884.9377877649,78.578140882,67127.5695574693
873,947,946794.2224029,1000000,0,4268.4354762055,947000000,947000000,14999.1047037116,0,15000,0,26366.3409016874,1021.2156106041,4268.4354762055,47990.5436193332,79.2099505299,43943.9015028124
873,937,936570.722442764,1000000,0,2420.3334188086,937000000,937000000,14998.9263858317,0,15000,0,16934.9186014607,1144.645538404,2420.3334188086,60072.3709830841,80.0736454088,28224.8643357678
874,925,925320.975559419,1000000,0,1742.1687174397,925000000,925000000,14998.8404123686,0,15000,0,10870.4104990759,1335.5494624946,1742.1687174397,72011.532992169,81.0466897895,18117.3508317931
876,910,909509.714431158,1000000,0,1578.3773859822,910000000,910000000,14998.7847084516,0,15000,0,6163.5445150567,1623.5060173435,1578.3773859822,88002.3968766442,82.4553298907,10272.5741917612
877,892,892105.271127293,1000000,0,1756.245135682,892000000,892000000,14998.7534978192,0,15000,0,3719.6767756688,1952.8666696303,1756.245135682,105246.376696424,84.0638094138,6199.4612927812
878,870,870286.055078101,1000000,0,2137.4908282243,870000000,870000000,14998.7278938024,0,15000,0,2612.4788018442,2384.9136385221,2137.4908282243,126706.165888257,86.17125258,4354.131336407
880,846,845577.789887309,1000000,0,2641.8775597319,846000000,846000000,14998.7052987791,0,15000,0,2490.0141478324,2906.446839345,2641.8775597319,150934.75210885,88.6890921105,4150.0235797206
883,820,820017.597121734,1000000,0,3216.6147046209,820000000,820000000,14998.6873437698,0,15000,0,2847.1313427272,3494.7034197322,3216.6147046209,175945.767348138,91.4534480505,4745.2189045453
886,787,786529.044389013,1000000,0,4073.3273220123,787000000,787000000,14998.6768927855,0,15000,0,3603.7067270657,4378.0290952314,4073.3273220123,208611.095160344,95.3472538604,6006.1778784428
890,744,743519.216399996,1000000,0,5483.9034008894,744000000,744000000,14998.7104271781,0,15000,0,4910.6580051685,5859.2256994654,5483.9034008894,250253.355489306,100.8629642405,8184.4300086141
894,705,705454.609294926,1000000,0,7485.1483152743,705000000,705000000,14998.8684504735,0,15000,0,6689.1368214937,8042.2568672814,7485.1483152743,286354.780287851,106.3064033664,11148.5613691562
898,683,682497.774741099,1000000,0,10237.7751531507,683000000,682000000,14999.2329780736,0,15000,0,8906.1113061652,11302.5011423064,10237.7751531507,306581.942088479,109.8848489562,14843.5188436086
900,675,675430.959653321,1000000,0,13439.3316065183,675000000,675000000,14999.7410241678,0,15000,0,11103.1038696236,15681.2976404941,13439.3316065183,310454.264339619,111.0382993983,18505.1731160394
901,676,675898.974944603,1000000,0,17897.7630808562,676000000,676000000,15000.4689296432,0,15000,0,13582.1862835635,23116.0113960217,17897.7630808562,305527.345104732,110.9667974483,22636.9771392724
902,681,680573.382247808,1000000,0,24513.250819309,681000000,681000000,15001.5242634,0,15000,0,16454.2834823458,37120.9663125602,24513.250819309,294232.769046899,110.2123933635,27423.8058039096
903,688,688357.913398432,1000000,0,35597.7493052018,688000000,688000000,15003.2221539695,0,15000,0,20114.0034632868,67763.9842331809,35597.7493052018,275355.943805825,108.9783516826,33523.339105478
903,699,699438.341226324,1000000,0,55804.4285729268,699000000,699000000,15006.164358095,0,15000,0,25093.6859017942,141198.179068968,55804.4285729268,244057.736095937,107.272960843,41822.8098363237
903,714,714087.950248838,1000000,0,91145.2785110673,714000000,714000000,15011.006741354,0,15000,0,31833.6325636502,293668.155952228,91145.2785110673,194052.592220827,105.106147892,53056.0542727504
903,733,732732.123302761,1000000,0,140873.075439043,733000000,733000000,15017.3277039038,0,15000,0,40677.195035765,451143.941852983,140873.075439043,125661.928387858,102.4748828823,67795.3250596084
904,755,754949.792189037,1000000,0,181873.405270887,755000000,755000000,15021.8535410163,0,15000,0,51249.9595947499,372783.992113914,181873.405270887,62421.6710413576,99.489089847,85416.5993245832
904,777,776354.319013685,1000000,0,193464.961296741,777000000,776000000,15022.2704703151,0,15000,0,61076.7213705117,198630.017205144,193464.961296741,29404.1720838687,96.7488046528,101794.535617519
904,798,798132.487416193,1000000,0,186795.995917646,798000000,798000000,15020.3562857039,0,15000,0,70383.966466127,89902.5028874051,186795.995917646,14273.1975542569,94.0968856833,117306.610776878
904,823,822827.699708934,1000000,0,168824.100560271,823000000,823000000,15017.1675173097,0,15000,0,79739.9614328969,38741.8829092905,168824.100560271,7525.2033605096,91.2534150383,132899.935721495
904,850,850067.000360047,1000000,0,143884.637827932,850000000,850000000,15013.4748618243,0,15000,0,88082.1798839005,19464.4871308043,143884.637827932,5198.1510556414,88.3075972568,146803.633139834
904,873,872702.871449819,1000000,0,121407.790982247,873000000,873000000,15010.5506493066,0,15000,0,92903.5723152842,13399.9766796896,121407.790982247,5016.5133948768,86.0003509807,154839.28719214
905,894,893680.07764468,1000000,0,99684.1552001663,894000000,894000000,15008.0037442395,0,15000,0,95018.2966588704,10373.74757245,99684.1552001663,5741.987477856,83.9674292829,158363.827764784
905,917,916647.677540053,1000000,0,74772.1917100086,917000000,917000000,15005.3679739777,0,15000,0,93478.8614928354,7850.0776269596,74772.1917100086,7663.408359847,81.8491572152,155798.102488059
905,940,939750.373658758,1000000,0,47206.8576765169,940000000,940000000,15002.7528473329,0,15000,0,84377.5817473391,5072.6908599215,47206.8576765169,12102.9711163383,79.8230746582,140629.302912232
906,955,955391.957399505,1000000,0,21231.048530851,955000000,955000000,15000.5196935708,0,15000,0,62375.8017265366,2222.7933744751,21231.048530851,22421.5808874015,78.5045319745,103959.669544228
907,954,954328.155979609,1000000,0,8606.4623049823,954000000,954000000,14999.4773510119,0,15000,0,39968.7608855129,1131.4606840248,8606.4623049823,36111.044946573,78.5865808162,66614.6014758548
908,945,944972.214568726,1000000,0,3772.6579949146,945000000,945000000,14999.0594451199,0,15000,0,24246.6409678811,1034.473847493,3772.6579949146,50310.1514379149,79.362436344,40411.0682798019
909,933,932546.874023094,1000000,0,2084.1541756781,933000000,933000000,14998.887971037,0,15000,0,14398.2867076677,1210.2362432019,2084.1541756781,64436.4228301477,80.4189493785,23997.1445127795
910,919.1241801154,919122.553682119,1000000,0,1613.0607716148,919000000,919000000,14998.8131650259,0,15000,0,8627.4855510226,1446.9079983753,1613.0607716148,78345.2613661508,81.5931080406,14379.1425850377
911.4425596529,905.2171984453,905215.582749728,1000000,0,1602.3126032191,905000000,905000000,14998.7753135636,0,15000,0,5363.2196560668,1703.6281709432,1602.3126032191,92276.8874486071,82.8464268589,8938.699426778
912.9724825321,884.9249821088,884923.098145821,1000000,0,1870.8483742612,885000000,885000000,14998.7441332548,0,15000,0,3188.4060161557,2092.5441127426,1870.8483742612,112321.128497809,84.7460314048,5314.0100269262
914.5024054113,865.1356530562,865133.402158309,1000000,0,2238.1503602951,865000000,865000000,14998.7227677591,0,15000,0,2521.7455426499,2490.5475693723,2238.1503602951,131763.31182834,86.6844508046,4202.9092377499
916.5528143722,839.5403295358,839537.544553491,1000000,0,2772.7689387557,840000000,840000000,14998.7005109388,0,15000,0,2546.3431192745,3040.365127646,2772.7689387557,156850.146178218,89.3271576015,4243.9051987909
918.8481579598,812.2232309895,812219.815458211,1000000,0,3403.9484206014,812000000,812000000,14998.6832851847,0,15000,0,3002.0002962356,3686.9998855902,3403.9484206014,183564.012890198,92.3314292494,5003.3338270594
922.1179488781,775.9136599458,775909.269473641,1000000,0,4379.8642905512,776000000,776000000,14998.6785521234,0,15000,0,3888.290157726,4696.8067246876,4379.8642905512,218934.952575862,96.6522707114,6480.4835962099
926.7141887933,730.7719824963,730765.946292623,1000000,0,6027.2415464949,731000000,731000000,14998.7411814311,0,15000,0,5404.9395914853,6440.8930717041,6027.2415464949,262476.040178386,102.623427224,9008.2326524756
931.4552544314,693.6955345084,693686.991467306,1000000,0,8536.5857485941,694000000,694000000,14998.9931853715,0,15000,0,7570.6600764675,9244.3806569748,8536.5857485941,297082.727249591,108.1106707338,12617.7667941125
934.270742718,678.9189879426,678907.738842595,1000000,0,11245.3511478099,679000000,679000000,14999.3882100056,0,15000,0,9641.3762494729,12602.4373675718,11245.3511478099,309167.991021653,110.4670587168,16068.9604157881
936.0320036041,674.9729727199,674958.267316237,1000000,0,14705.1120114256,675000000,675000000,14999.9479661446,0,15000,0,11867.1314782806,17626.9497000767,14705.1120114256,309661.647699617,111.1175956536,19778.552463801
937.1816559785,677.1822962512,677162.405211834,1000000,0,19895.9367503446,677000000,677000000,15000.791490116,0,15000,0,14530.7127796806,26977.9187154765,19895.9367503446,302264.47574157,110.7621404752,24217.8546328009
937.8723651509,682.7998555661,682772.402778924,1000000,0,27465.2549632855,683000000,683000000,15001.9841314441,0,15000,0,17536.0661265789,44455.0109042752,27465.2549632855,289079.542402224,109.8607974662,29226.7768776316
938.3482269856,691.3349666907,691294.611666521,1000000,0,40380.4182665771,691000000,691000000,15003.9337403978,0,15000,0,21434.453263896,83368.9672152425,40380.4182665771,267633.635100212,108.5205459958,35724.08877316
938.7248883633,705.2868878172,705218.231671408,1000000,0,68709.920661548,705000000,705000000,15007.9704490718,0,15000,0,27724.4801582515,195570.752114313,68709.920661548,225366.560779227,106.4065687404,46207.4669304192
938.9448086245,721.1100664791,721000.268395641,1000000,0,109893.127036054,721000000,721000000,15013.4561582042,0,15000,0,35088.4621686133,369062.256182148,109893.127036054,168385.494501825,104.115468581,58480.7702810221
939.1161154569,741.6354174636,741474.9959293,1000000,0,160567.228331508,742000000,741000000,15019.6385249131,0,15000,0,44857.1333924773,452903.77531219,160567.228331508,97216.1403217285,101.282164654,74761.8889874622
939.2493915503,763.2129965178,763024.048651978,1000000,0,189121.906103869,763000000,763000000,15022.3988110392,0,15000,0,55017.3733864061,304022.046816252,189121.906103869,47090.832247635,98.4398777311,91695.6223106769
939.3812631904,786.5866415112,786394.821120921,1000000,0,191997.135676509,787000000,786000000,15021.5716463857,0,15000,0,65471.6444089724,138531.855414446,191997.135676509,20821.4565610588,95.5090957045,109119.407348287
939.5149235955,809.4693985337,809290.02773375,1000000,0,179535.032696461,809000000,809000000,15018.9758616396,0,15000,0,74791.0254522775,60326.0934888349,179535.032696461,10365.4701712558,92.7910597372,124651.709087129
939.6905578943,836.3598186725,836202.982589304,1000000,0,156977.773846331,836000000,836000000,15015.342682386,0,15000,0,84134.0046258325,26645.1548685761,156977.773846331,5982.8837456934,89.7828816389,140223.341043054
939.857751195,858.2725070218,858136.626025402,1000000,0,136001.74574844,858000000,858000000,15012.4121080471,0,15000,0,90053.9788554895,16748.0601803338,136001.74574844,5003.3557191366,87.4709903572,150089.964759149
940.0249444957,876.8648531854,876747.672688084,1000000,0,117282.563335839,877000000,877000000,15010.0474133251,0,15000,0,93511.74405363,12701.3641576666,117282.563335839,5092.8991228907,85.6007257328,155852.90675605
940.2777696407,899.5631896106,899469.732651379,1000000,0,93535.3251484233,900000000,899000000,15007.3266033846,0,15000,0,95082.446820929,9708.6847561271,93535.3251484233,6095.3790105867,83.4231884554,158470.744701548
940.6345469763,922.7247284967,922656.824547225,1000000,0,67956.788109709,923000000,923000000,15004.6940435594,0,15000,0,92100.1617766333,7187.8713476644,67956.788109709,8463.6626145688,81.3124319051,153500.269627722
941.2244543376,944.9846904751,944944.586656311,1000000,0,40128.884704546,945000000,945000000,15002.1252857738,0,15000,0,80149.8893209892,4304.3431566184,40128.884704546,13981.5439486675,79.3809790416,133583.148868315
942.1086116505,956.2142777072,956196.082135479,1000000,0,18198.7507440539,956000000,956000000,15000.2691333737,0,15000,0,58182.6782106856,1913.1288484693,18198.7507440539,24648.9528427603,78.4372024401,96971.1303511427
942.9927689634,954.0816379788,954073.311213072,1000000,0,8320.0858128117,954000000,954000000,14999.4533898269,0,15000,0,39239.6225776971,1116.4463934985,8320.0858128117,36652.521336138,78.6074466896,65399.3709628286
943.8769262763,946.0192415193,946015.187276266,1000000,0,4043.295208681,946000000,946000000,14999.0842875121,0,15000,0,25428.3595654205,1026.0971645668,4043.295208681,48995.4982735336,79.2750713162,42380.5992757008
944.7610835892,935.4563291075,935454.003370047,1000000,0,2313.0631176546,935000000,935000000,14998.9145851332,0,15000,0,16181.5829849586,1162.3869394287,2313.0631176546,61297.4771831913,80.1691720336,26969.304974931
945.6452409021,923.9292069043,923927.49074793,1000000,0,1702.8734026237,924000000,924000000,14998.8334356546,0,15000,0,10311.5123103187,1360.358441234,1702.8734026237,73445.7066425421,81.1688881749,17185.8538505312
946.8148570446,908.2784377117,908276.840944451,1000000,0,1583.3653101828,908000000,908000000,14998.7818518121,0,15000,0,5917.4985732604,1646.4346232422,1583.3653101828,89231.5153076547,82.5672370784,9862.4976221007
948.1450437787,890.5617930037,890560.000180004,1000000,0,1779.6179141048,891000000,891000000,14998.751372893,0,15000,0,3587.4665754249,1982.7227328946,1779.6179141048,106769.820112887,84.2096622904,5979.1109590414
949.8240821996,868.7044018684,868702.220919276,1000000,0,2168.1317354478,869000000,869000000,14998.7262916913,0,15000,0,2579.6821100023,2417.2240899836,2168.1317354478,128260.942943408,86.3283524003,4299.4701833371
951.8251375621,843.5673416358,843564.644152374,1000000,0,2685.1824768839,844000000,844000000,14998.7036698587,0,15000,0,2506.2469270741,2950.7667422703,2685.1824768839,152906.606029106,88.9007367357,4177.0782117901
953.9878431742,817.5949535251,817591.667589437,1000000,0,3274.2231349585,818000000,818000000,14998.6859968513,0,15000,0,2893.6342704801,3553.7940443208,3274.2231349585,178316.514322079,91.7247973005,4822.7237841334
956.9992125961,783.628272841,783624.106866037,1000000,0,4155.1426295339,784000000,784000000,14998.6770416043,0,15000,0,3679.4702510549,4462.9593475941,4155.1426295339,211437.122231588,95.700712307,6132.4504184248
961.3187490307,739.9010871355,739895.447861549,1000000,0,5629.9148260356,740000000,740000000,14998.7177294286,0,15000,0,5044.2126702194,6014.8502709275,5629.9148260356,253734.73622528,101.3570077555,8407.0211170324
965.8874601343,701.6941251241,701686.338157965,1000000,0,7779.754711117,702000000,702000000,14998.9010296812,0,15000,0,6940.1846856443,8374.5351429397,7779.754711117,289832.213005794,106.8775335505,11566.9744760739
969.2985660475,681.2772463885,681266.709655523,1000000,0,10532.2715676915,681000000,681000000,14999.2776312463,0,15000,0,9125.3243876813,11675.655531309,10532.2715676915,307519.741530397,110.0837412034,15208.8739794688
971.3505108177,675.16569501,675151.751194036,1000000,0,13942.7623954481,675000000,675000000,14999.823228897,0,15000,0,11413.4359977215,16439.7599566417,13942.7623954481,310230.320715506,111.084827984,19022.3933295358
972.5620539921,676.2628806977,676244.393231306,1000000,0,18490.9590868735,676000000,676000000,15000.5650244486,0,15000,0,13872.5706884998,24228.4228309982,18490.9590868735,304588.384801122,110.9108273177,23120.9511474997
973.3552737992,681.4405322489,681414.909510832,1000000,0,25633.3731809989,681000000,681000000,15001.6994988743,0,15000,0,16876.2734535126,39828.4210828951,25633.3731809989,292270.27677592,110.0775701374,28127.1224225209
973.8683060175,689.4154657223,689378.27233055,1000000,0,37215.6173983496,689000000,689000000,15003.464096658,0,15000,0,20573.8968525019,72897.2794540377,37215.6173983496,272716.694805378,108.8188060086,34289.8280875032
974.248461874,701.4799749767,701419.968140281,1000000,0,60051.9350954254,701000000,701000000,15006.7641922184,0,15000,0,25991.5662842883,158659.435685487,60051.9350954254,237826.616789317,106.9741729196,43319.2771404805
974.4901533927,716.2133653812,716116.858691373,1000000,0,96588.4045049946,716000000,716000000,15011.7258085607,0,15000,0,32784.8529010641,316675.544604613,96588.4045049946,186578.523438251,104.8133808496,54641.4215017735
974.6711286691,735.2702984733,735123.781482325,1000000,0,146648.799904026,735000000,735000000,15018.020721322,0,15000,0,41821.0031851192,456933.625708694,146648.799904026,117492.148315176,102.1462038069,69701.6719751986
974.8176420878,757.6064541949,757422.111060404,1000000,0,184512.623083791,758000000,757000000,15022.0786762404,0,15000,0,52409.9023176858,352217.657230374,184512.623083791,57307.6594016105,99.1658314226,87349.8371961429
974.944034701,779.822891743,779629.711324065,1000000,0,193358.560904268,780000000,780000000,15022.0876934258,0,15000,0,62528.1297069047,177006.492325012,193358.560904268,26231.9048799244,96.3411698864,104213.549511508
975.066131851,801.1724874502,800987.543056072,1000000,0,185114.214642794,801000000,801000000,15020.0183154177,0,15000,0,71537.5492447077,81019.9020152571,185114.214642794,13097.069813684,93.7593751965,119229.248741179
975.2225197583,826.2868132588,826120.96355309,1000000,0,166000.407846089,826000000,826000000,15016.7187033705,0,15000,0,80870.472645319,35107.2934919355,166000.407846089,7052.3417875623,90.8869243481,134784.121075532
975.4058504035,851.7334383157,851591.156977561,1000000,0,142408.482825023,852000000,852000000,15013.2725526854,0,15000,0,88474.1583094943,18887.3854935333,142408.482825023,5148.626759101,88.1483586911,147456.930515824
975.5891810487,873.0556860013,872934.619699615,1000000,0,121172.249776128,873000000,873000000,15010.5216549225,0,15000,0,92940.7238620633,13357.8596113011,121172.249776128,5020.0748382555,85.9773533789,154901.206436772
975.8140579984,894.3248137131,894225.789949993,1000000,0,99107.690347928,894000000,894000000,15007.9394817936,0,15000,0,95035.264144873,10309.2565044394,99107.690347928,5772.1948883656,83.9158278058,158392.106908122
976.1372354348,917.2361655425,917162.029461938,1000000,0,74195.1451212476,917000000,917000000,15005.3101714503,0,15000,0,93380.4558251936,7794.2351346489,74195.1451212476,7725.5892512721,81.8029404262,155634.093041989
976.6530456472,940.1077602855,940060.99277795,1000000,0,46799.2305627874,940000000,940000000,15002.7162605286,0,15000,0,84160.3221083831,5029.0723970134,46799.2305627874,12199.6688989766,79.7965045661,140267.203513972
977.5335389016,955.3896072645,955368.310571334,1000000,0,21302.9702561742,955000000,955000000,15000.5256520312,0,15000,0,62469.0760651503,2230.3296012459,21302.9702561742,22373.3295652273,78.5065062659,104115.126775251
978.5082846782,954.6248516099,954615.885135407,1000000,0,8960.4337041356,955000000,955000000,14999.5069043431,0,15000,0,40847.7722955748,1151.044900785,8960.4337041356,35469.0563088481,78.5630489598,68079.6204926246
979.4830304548,945.9618332261,945957.794735028,1000000,0,4027.5274842775,946000000,946000000,14999.0828496684,0,15000,0,25361.2054102274,1026.5065449818,4027.5274842775,49068.7159474687,79.2798734423,42268.6756837123
980.4577762313,934.236690054,934234.468446223,1000000,0,2208.8294587659,934000000,934000000,14998.9027505582,0,15000,0,15403.6790976933,1182.1998625122,2208.8294587659,62622.4654049575,80.2737602665,25672.7984961555
981.4325220079,921.4476901324,921446.028278914,1000000,0,1648.5163006774,921000000,921000000,14998.8223049398,0,15000,0,9397.4387758817,1404.8811662136,1648.5163006774,75984.0077302758,81.3874163252,15662.3979598027
982.4658510997,907.6066825512,907605.08239513,1000000,0,1586.7575686529,908000000,908000000,14998.7803522861,0,15000,0,5789.1271559521,1658.9532439788,1586.7575686529,89900.5533536663,82.6283404711,9648.5452599202
983.9287911697,888.1501328977,888148.30213698,1000000,0,1817.5928399725,888000000,888000000,14998.7481848058,0,15000,0,3401.58324291,2029.5314709754,1817.5928399725,109145.95489015,84.4383091693,5669.30540485
985.3917312398,869.1302747757,869128.102084631,1000000,0,2159.8653012538,869000000,869000000,14998.7267200894,0,15000,0,2588.0491333832,2408.5223441648,2159.8653012538,127842.90233934,86.2860531383,4313.4152223053
987.4763479278,842.9483716056,842945.660756643,1000000,0,2698.5614495989,843000000,843000000,14998.7031755945,0,15000,0,2511.7713570402,2964.4558690136,2698.5614495989,153512.829422152,88.9660145005,4186.285595067
989.6793792096,816.5341108193,816530.799529666,1000000,0,3299.6024329158,817000000,817000000,14998.6854310633,0,15000,0,2914.4640924842,3579.8383214993,3299.6024329158,179353.063926599,91.8439662025,4857.4401541404
992.8185554157,781.268986095,781264.752647925,1000000,0,4222.6821378446,781000000,781000000,14998.6773246324,0,15000,0,3742.1443433934,4533.1527354288,4222.6821378446,213731.296228135,95.9897222663,6236.9072389889
997.2108701303,737.1916157337,737185.863333858,1000000,0,5743.1539959462,737000000,737000000,14998.7238833383,0,15000,0,5147.4343045492,6135.8843107786,5743.1539959462,256333.791054462,101.7295951357,8579.0571742487
1000,713.0458813387,713038.902423947,1000000,0,6970.8952291183,713000000,713000000,14998.8167133895,0,15000,0,6243.8013881165,7469.772609329,6970.8952291183,279277.156465596,105.1753043375,10406.3356468608
